experiment_id,measurement_type,x,value,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,7499.0,0.5822044245720756,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,7749.0,0.5821328747822015,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,7999.0,0.5820551001852051,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,8249.0,0.5820255546136438,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,8499.0,0.5819827679173415,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,8749.0,0.5819556824943164,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,8999.0,0.5819167544857684,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,9249.0,0.5818766382235274,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,9499.0,0.5818371312036046,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,9749.0,0.5818224218279932,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,9999.0,0.5818189791887193,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,1.0,0.082200631510636,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
